清·张风	君子以之游神，先达之以安思，尽
清·何启	民主制度，天下之公理
马·柯诺德	宗教人类经验最低沉的声音
狄德罗	真理喜欢批评，因为经过批评，真理就会取胜；谬误害怕批评，因为经过批评，谬误就要失败。
明·谢榛	诗无神气，犹绘日月而无光彩
《后汉书》	大丈夫处世，当扫除天下，安事一室乎！
茨威格	一件作品的固有力量从来不会被长期地埋没或禁锢。一件艺术品可能被时间遗忘，可能遭到查禁，可能被埋进棺材，但威力强大的东西总要战胜没有过大前途的东西。
意大利	原因明显地残存于原因所发生的结
佚名	近河莫枉费水，近山莫枉烧柴。
周国平	未经失恋，不懂爱情；未经失意，不懂人生。
托马斯·布朗	我们嘲笑别人的缺陷，却不知道这些缺陷也在我们内心嘲笑着我们自己
伯·罗素	惧怕爱情就是惧怕生活，而惧怕生活的人就等于半具僵尸
民谚	拔了萝卜窟窿在
丁肇中	最浪费不起的是时间
达尔文	作为一个科学家来说，我的成功……最主要的是：爱科学在长期思索任何问题上的无限耐心,在观察和搜集事实上的勤勉，相当的发明能力和常识。
宋·苏轼	大江东去，浪淘尽，千古风流人物
佚名	困难是人生的老师，是一所最好的学校。
民谚	货入客眼，巧示妙展
约·福特	命令是最权威的头衔
拉罗什福科	我们唯一不会改正的缺点是软弱。
但丁	走你的路，让人们去说吧！
杰弗逊	自由之树必须时时用暴君的血作养料
英国	历史自身常重演
歌德	生活看起来最如此的庸俗，如此的易于满足日常平淡的事物，然而它总是在暗地里念念不忘某些更高的要求，而且去寻找满足这些要求的手段。
佚名	友谊像婚姻一样，其维持有赖于避免不可宽恕的事情
狄德罗	深刻的思想就像铁钉，一旦钉在脑子里，什么东西也没法把它拔出来。
唐·白居易	吟咏留千古，声名动四夷
巴尔扎克	人们不能象拔牙那样的从心中拔去爱情。
佚名	愁人苦夜长，志士惜日短。
《格言联璧》	聪明用于正路，愈聪明愈好，而文学功名益成其美。聪明用于邪路，愈聪明愈谬，而文学功名适济其奸。
清·袁枚	言必中当世之过
普劳图斯	红颜胜人多薄命
泰戈尔	我宁愿要那种虽然看不见但表现出内在品质的美。
（唐）韩愈	万山磅礴必有主峰，龙衮九章但挚一领。
阿拉伯	只要有恒心，世上的宝石是可以捡
霍夫曼	女人既不是善良的天使，也不凶恶的魔鬼，而仅仅是个凡人，而且从爱情和情感的力量来看，她们是比我们男子更软弱的受造之物。
白居易	高者未必贤，下者未必愚。
民谚	十家锅灶九不同
布莱克	酒越陈越好，水越新越佳
格里美尔斯豪森	关心公益应当是每个有相当教养的
方志敏	清贫，洁白，朴素的生活，正是我们革命者能够战胜许多困难的地方。
拜伦	逆境是通往真理的第一条道路。
蒙田	对于要检查别人心灵的人，柏拉图要求他具备三样东西：知识、仁慈、胆量。
鲍溶	山河不足重，重在遇知己。
阿法纳西耶夫	人在社会中不仅是管理的主体，而且是管理的客体。
谚语	吃不穷，穿不穷，打算不到就受穷。
艾森豪威尔	无论谁，在他接受用部属的鲜血、朋友的牺牲挣来的欢呼时，永远要记住谦卑。
魏征	地洼下，水流之；人谦下，德归之。
民谚	一颗老鼠屎，搞坏一锅粥
伯克	时间是伟大的导师。
柳宗元	桂令瘴来云似墨，洞庭春尽水如天。
圣经	看见邻人的眼里有一根稻草，却不见自己眼里有一根大梁
民谚	和气生财
民谚	地冻三尺自开缝
联合国环境方案	我们不是继承了父辈的地球，而是借用了儿孙的地球
皮埃尔·勒韦尔迪	在获得成功之前，每个人都有自负
蒙古	在情人眼里，麻坑成酒窝
赫尔岑	科学不是可以不劳而获的——诚然，在科学上除了汗流满面是没有其他获致的方法的；热情也罢，幻想也罢，以整个身心去渴望也罢，都不能代替劳动。
民谚	夜行千里，难免失脚
民谚	朽木不可雕也
亚当·斯密	科学是对狂热和狂言最好的解毒剂。
木村久一	所谓天才人物指的就是具有毅力的人、勤奋的人、入迷的人和忘我的人。
欧文	完善的新人应该是在劳动之中和为了劳动而培养起来的。
佚名	极目水云低，载酒林亭消永昼；昂头霄汉近，青山红树好安身。
高尔基	时间是最公平合理的，它从不多给谁一份。勤劳者能叫时间留下串串果实，懒惰者时间留予他们一头白发两手空空。
民谚	邻居好，一片宝
民谚	当面说话面带笑，背后怀揣杀人刀
民谚	意粗性暴，一事无成
民谚	癞蛤蟆一身刺，自觉自光滑
南北朝·沈约	勿言一樽酒，明日难重持
民谚	披着虎皮的驴子，谁也吓不倒
孟德斯鸠	能将自己的生命寄托在他人的记忆中，生命仿佛就加长了一些；光荣是我们获得的新生命，其可珍贵，实不下于天赋的生命。
迪斯雷利	成功的秘诀在于恒心。
薄伽丘	经过费力才得到的东西要比不费力就得到的东西叫能另人喜爱。一目了然的真理不费力就可以懂，懂了也感到暂时的愉快，但是很快就被遗忘了。
阿德勒	奉献乃生活的真正意义。
王通	仁生于歉，义生于丰，故富而教之斯易也。
佚名	没有热忱，世间便无进步。
尼采	许多人浪费了整整一生去等待符合他们心愿的机会。
柯罗连科	人，是生命链锁的一环，生命的链锁是无穷无尽的，它通过人，从遥远的过去伸向渺茫的未来。
韩愈	取其一，不责其二；即其新，不究其旧。
民谚	百事靠人多，牌轩抬过治
欧洲	一只手打不成结
佚名	只要紧紧地地跟着时间的步伐，幸运之神就会永远跟着你
詹·哈尼克	人生最苦痛的是梦醒了无路可走。
英国	金钱是罪恶的根源
民谚	从争气，火争焰
福楼拜	人生每天失望，能把思想寄托在高贵的性格、纯洁的感情和幸福的境界上，也就大可自慰了。
巴尔扎克	他见的越多，怀疑的东西也就越多。对各种人进行考察时，他常常发现，勇敢无非就是大胆一点，谨慎其实是一种胆怯，豪爽则是狡黠，公理实际上是罪行，文雅那是愚蠢，诚实只是基本素质。奇怪的是，好像这是命运安排好了似的，他又发现，真正诚实、文雅、正直、豪爽、谨慎和勇敢的人，是得不到人们的任何尊敬的。
马克·吐温	每一个人一生都有两种时候不应该投机冒险：一是他有本钱投机的时候，二是他干不起的时候。
司汤达	一个人只要他有纯洁的心灵，无愁无恨，他的青春时期定可因此而延长。
佚名	好的想法是十分钱一打，真正无价的是能够实现这些想法的人。
戚继光	男儿铁石志，总是报国心。
民谚	好事不在忙中取
奥铿	概念的变化系伴随着人生的现实变化而生
夸美纽斯	青年人应当不伤人，应当把个人所得的给予各人，应当避免虚伪与欺骗，应当显得恳挚悦人，这样学着去行正直。
沃·特纳	人民的头脑就像土地一样，新奇和美好的东西都会从那里生长出来
明·王廷相	技艺千般有，不能样样精
法国	懒汉不会成功
（春秋）孔丘	君子泰而不骄，小人骄而不泰。
雷诺兹	屋中有画，等于悬挂了一个思想
托·莫尔	小处不省钱袋空
林肯	法律是显露的道德，道德是隐藏的法律。
罗伯特·穆齐尔	本性决定行为，本性取决于行为
戴尔·卡耐基	承认自己也许会弄错，就能避免争论，而且，可以使对方跟你一样宽宏大度，承认他也可能有错。
张潮	傲骨不可无，傲心不可有。无傲骨则近于鄙夫，有傲心不得为君子。
民谚	船到江心补漏迟
英国	有残疾者往往对造物怀有不平之心
马卡连柯	劳动永远是人类生活的基础，是创造人类文化幸福的基础。
民谚	老人不讲古，后生会失谱
西塞罗	极端的法规，就是极端的不公
霍勒斯·曼	最贤明的古人把含蓄的事物看作是
马克思	友谊之舟在生活的海洋中行驶是不可能一帆风顺的，有时会碰到乌云和风暴，在这种情况下，友谊应该受到这种或那种考验，在这些乌云和风暴后，那么友谊就会更加巩固，真正的友谊在任何情况下都会放射出新的光芒。
蝉	宋·王沂孙
薄伽丘	人的智慧就是快乐的源泉
缅甸谚语	好自夸的人没本事，有本事的人不自夸。
哈伯特	对于一艘盲目航行的船来说，所有的风都是逆风。
佚名	即使是不成熟的尝试，也胜于胎死腹中的策略。
俄罗斯	蝙蝠虽有翅膀，但不能在阳光里飞
民谚	大汗后，莫当风，当风容易得伤风
莎士比亚	不要指着月亮起誓，它是变化无常的，每个月都盈亏圆缺；你要是指着它起誓，也许你的爱情也像它一样的无常。
培根	使人们宁愿相信谬误，而不愿热爱真理的原因，不仅由于探索真理是艰苦的，而且是由于谬误更能迎合人类某些恶劣的天性。
乔·特伯维尔	虚心人万事做成，自满人十事九空
唐·张怀谨	或寄以骋纵横之志，或托以散郁结之怀。虽至贵不能抑其高，虽妙算不能量其力
（唐）杜荀鹤	男儿出门志，不独为谋身。
爱默生	一个人完全系于他终日所思。
程颢、程颐	不诚则欺心而弃己，与人不诚则丧德而增怨。
德鲁克	……基于聪明的设想出现的创新数量极大，哪怕成功的百分比比较小，仍然成为开辟新行业、提供新职业、给经济增添新的活动面的相当巨大的源泉。
洪自诚	君子之心，似青天白日，不可使人不知。出自：明·洪自诚《菜根谭》君子之心坦荡可解。
叔本华年轻饱经忧患，老来不怕风	人生最初的四十年得益于教科书，以后的三十年是注释教科书的内容
俄罗斯	没有劳动的生活是盗窃，没有艺术的生活是野蛮
佚名	知识是勤奋的影子，汗珠是勤奋的镜子。
佚名	为别人鼓掌的人也是在给自己的生命加油。
文森特·隆巴迪	伟大的尝试，即使失败了，也是壮美的。
鲁迅	泥土和天才比，当然是不足齿数的，然而不是坚苦卓绝者，也怕不容易做；不过事在人为，比空等天赋的天才有把握。这一点，是泥土的伟大的地方，也是反有大希望的地方。
黑格尔	只有经过长时间完成其发展的艰苦工作，并长期埋头沉没于其中的任务，方可有所成就。
唐·王维	故园东望路漫漫，双袖龙钟泪不干
意大利	如果你晓得怎样利用人生，生命就是长的
民谚	酒不醉人人自醉，色不迷人人自迷
诺贝尔	科学研究的进展及其日益扩充的领域将唤起我们的希望。
布莱克	辛勤的蜜蜂永远没有时间的悲哀
苏联	无缝的石头流不出水来
达·芬奇	智慧是经济之女。
佚名	哪里有智慧，哪里就有道路
（唐）王昌龄	与君远相知，不道云海深。
李大钊	我以为世间最可宝贵的就是“今”，最易丧失的也是“今”。因为它最容易丧失，所以更觉得它宝贵。
苏霍姆林斯基	如果善良的情感没有在童年形成，那么无论什么时候你也培养不出这种感情来。因为人的这种真挚的感情的形成，是与最初接触的、最重要的真理的理解，以及对祖国的语言最细腻之处的体验和感受联系在一起的。
艾匹克蒂塔	仅仅一个人的良心比所有的坚固要塞更安全。
雷利	良心是人生的根本。
齐奥尔科夫斯基	我在发明创造中学习……
民谚	一个猪娃不吃糠，两上猪娃吃得香
罗曼·罗兰	生活最沉重的负担不是工作，而是无聊。
华罗庚	日累月积见功勋，山穷水尽惜寸阴。
民谚	鸡蛋碰不过碌碡乌龟碰不过石头
阿拉伯	谁也不愿在狮吼下舞蹈
英国	勇士的神色胜过懦夫的刀剑
托·高乃依	耻辱到处都伴随着可耻的行为
米高德	虽然身为奴隶，但仍保持一个自由人的思想，这样你便不是奴隶
民谚	人生没有笔直的路
赫尔岑	人生只有在斗争中才有价值……受过痛苦，才能得到报酬。
布莱克	辛勤的蜜蜂永远没有时间的悲哀。
《礼记·中庸》	戒慎乎其所不睹，恐惧乎其所不闻。出自：《礼记·中庸》在人看不到的地方也常警惕谨慎，在人听不到的地方也常唯恐有失。
奥斯特洛夫斯基	生活赋予我们的一种巨大的和无限高贵的礼品，这就是青春：充满着力量，充满着期待、志愿，充满着求知和斗争的志向，充满着希望、信心的青春。
民谚	恶狗必死棍下
民谚	错一遍，精一遍
鲁迅	但是话不行，要紧的是做。
司各特	他的手脚都放进男子汉的熔炉里锻造，是为了人生的搏斗，或为了一场残酷的竞争
鲁迅	欲温而和畅，不欲察察而明切也
广西情歌	用谷壳骗不了老麻雀
佚名	聪明不在年岁上，智慧藏在脑子里
佚名	鸟贵有翼，人贵有智。
雨果	骄傲是所有英雄人物都能受到伤害的处所。
詹·拉·洛威尔	财富可以成为一件宝物，因为它意味着权力，意味着安逸，意味着自由
李商隐	夕阳无限好，只是近黄昏。
佚名	冬不蒙首，春不露脊。
池田大作	对男子来说，社会是战场，是令人不断处于紧张状态的舞台，而家庭则是心灵唯一的绿洲和安憩之地。
蒙田	功名欲是人类一种不合情理的欲望；甚至连哲学家们自己似乎也极不愿意摈弃追求功名锭个弱点
威·柯珀	嘲弄者总是被别人嘲弄，他们的乐趣就是遭人厌恶
意大利	一个人的佳肴，可能另一个人的毒药
周恩来	健全自己身体，保持合理的规律生活，这是自我修养的物质基础。
英国	没有正义的和平就是暴虐
罗马尼亚	骄傲来自浅薄，狂妄出于无知
失光潜	问心的道德胜于问理的道德，所以情感的生活胜于理智的生活。
雨果	被人揭下面具是一种失败，自己揭下面具却是一种胜利
薛敬轩	处己、事上、临下、皆当以诚为主。
富山芳雄	无论如何努力，若不能达成使人改变的目标，就说不上是在培养人才。
佚名	幸运占一半，另一半要靠人的智能，勤以创业，俭以聚财，诚以待人，逊以自处。
吴普	动摇则骨气得消，血脉流通，病不得生。
朱学勉	莫待萧萧两鬃丝！
佚名	大树一倒，猢狲乱跑。
民谚	公土打公墙，有理走四方
唐·岑参	长风吹白茅，野火烧枯桑
瑟伯与怀特	爱情有着奇妙的魔力，它使一个人为另一个人所倾倒
唐·杜甫	世情恶衰歇，万事随转烛
穆勒	在平庸的国度里，天才就意味着危
法国	生活，而不是为生活所俘虏
恩格斯	整个人类历史还多么年轻，硬说我们现在的观点具有某种绝对的意义，那是多么可笑
民谚	喜在脸上，恼在心里
宋·晁说之	帮人要帮心，帮心要知心，知心要
高尔基	劳动使人建立对自己理智力量的信心。
佚名	人生的意义在理想的光辉中闪烁；生命的价值在创造的生活中闪现。
托马斯·曼	时间是送给我们的宝贵礼物，它使我们变得更聪明，更美好，更成熟，更完善。
谚语	粗茶淡饭，细水长流。
佚名	有一个好朋友，等于一个帮你思考的头脑。
弗兰西斯·培根	一个人如果能在心中充满对人类的博爱，行为遵循崇高的道德，永远围绕着真理的枢轴而转动，那么他虽在人间也就等于生活在天堂中了。
佚名	世界上那些最容易的事情中，拖延时间最不费力。
佚名	时间能缓解极度的悲痛
佚名	兄弟同心金不换，妯娌齐心家不散。
民谚	邻居好，胜金宝
清·顾图河	百虑输一忘，百巧输一诚
宋·苏轼	有客无酒，有酒无肴；月白风清，如此良夜何？
郭小川	真理才是生命之光，斗争才是和平之母……
民谚	雁归湖滨，鸡落草棚
米南德	没有哪一个人真正了解自己的父亲，但是，我们大家都有某种推测或某种信任
白朗宁	艺术应当担负起哺育思想的责任。
欧阳修	视其所好，可以知其人焉。
谚语	居家不能不俭，创业不能不勤。
孙中山	当立心做大事，不立心做大官。
民谚	爱情要用忠诚播种，友谊要用谅解护理
佚名	天使来访我们，但我们在他们走后才知道。
乔义特	人都需要娱乐和变换兴趣，以防止变得迟钝、呆滞和智力上的闭塞。
宋·柳永	西窗过雨，怪瑶佩流空，玉筝调柱
元·王实甫	悲欢聚散一杯酒，南北东西万里程
巴甫洛夫	我在科学方面所作出的任何成绩，
柏拉图	美是真的光辉。
吴运铎	革命理想，不是可有可无的点缀品，而是一个人生命的动力，有了理想，就等于有了灵魂。
胡锦涛	我们不能轻视我们的对手。最近日本为了节能，政府机构的空调都要开到度，小泉连西服都脱了。以后我的办公室的空调温度不能低于这个数。厉行节约建设节约型要从我们这些领导开始。
Oliver Goldsmith	有了好的旅伴，路途就变得无比短暂。
子夏	与朋友交,言而有信。
法国	凡是为人民解放事业而奋斗的，或是为捍卫一个伟大真理而忍受穷苦的人们
民谚	粗枝大叶害死人
爱献生	有人说话，就肯定有人在听
民谚	热待客，冷介绍
洪保德	弱者，或趋向衰落人们的贫穷生活
赫兹里特	规章与模范会毁灭天才与艺术
淮南子	正身直行，众邪身息
托·富勒	行动是知识特有的果实
利希滕伯格	人的素质都相同，只是环境产生差异而已
三毛	男人是泥，女人是水，泥多了，水浊；水多了，泥稀；不多不少，捏成两个泥人——好一对神仙眷侣。这一类，因为难得一见，老天爷总想先收回一个，拿到掌心去看看，看神仙到底是什么样子。
伊壁鸠鲁	在智慧提供给整个人生的一切幸福之中，以获得友谊为最重要。
陀思妥也夫斯基	谁能把生死置之度外，他就会成为新人。谁能战胜痛苦和恐惧，他自己就能成为上帝。
老子	民不畏死，奈何以死惧之？
毛泽东	一切空话都是无用的，必须给人民以看得见的物质福利
（唐）邵谒	白丝与红颜，相去咫尺间。
民谚	溪中萍，随水流
乌纳穆诺	科学的进展是十分缓慢的，需要爬
明·萧磁	黄河远上白云间，一片孤城万仞山
《西畴老人常言·讲学》	交朋友必择己者。讲贯切磋，益也；追随游玩，损也。
莎士比亚	生命短促，只有美德能将它留传到辽远的后世。
佚名	要冒一险！整个生命就是一场冒险，走得最远的人常是愿意去做、愿意去冒险的人。
王豫	志不可一日坠，心不可一日放。
拉丁美洲	虫蛆在死水中孵化，罪恶在懒惰中成长
《诗话》	海阔凭鱼跃，天高任鸟飞。
希尔泰	过多或过少的休息，都令人无法松气。
广西情歌	入山看见藤缠树，出山看见树缠藤
民谚	不奸不毒不丈夫
俄罗斯	万丈高台，始于一石
莎士比亚	你要看见朋友之间用得着不自然的礼貌的时候，就可以知道他们的感情已经衰落
民谚	你老虎口大，我野牛颈粗
宋·刘道醇	既有师法，又有变通
斯大林	科学所以叫科学，正是因为它不承认偶像，不怕推翻过时的旧事物，很仔细地倾听实践和经验的呼声。
民谚	贼打火烧喊四邻
希契科克	要想做一个真正的英雄是没有选择余地的，往往是要么成功要么成仁
黄庭坚	胸中洒落如光风霁月。出自：宋·黄庭坚《豫章集·濂溪诗序》洒落：洒脱，不拘谨。霁：雨雪初停。光风霁月：雨过天晴时明净的景象。
佚名	为伟大的事业献身的人，永远不会被人们遗忘。
宋·苏舜钦	帘虚日薄花竹静，时有鸠相对鸣
亨·亚当斯	有秩序才会有习惯，有杂乱才会有生活
老舍	哲人的智慧，加上孩子的天真，或者就能成个好作家了。
绪儒斯	罪人获释，法官就成了罪人
富尔克·格雷维尔	只有当你不得不聪明时，你才会聪明
清·王豫	多谈些实际，少弄些玄虚
苏霍姆林斯基	高贵的精神是不会停步不前的，它经常使人勇敢而无所畏惧。
英国	一旦红颜消，警觉嫌迟了
佚名	时间落到懒汉手里，永远是一张白纸
列夫·托尔斯泰	艺术不是技艺，它是艺术家体验了的感情的传达。
民谚	厚云才能降大雨，真理才能说服人
唐·杜甫	好雨知时节，当春乃发生。随风潜入夜，润物细无声
苏联	医治病痛最宝贵的药品就是劳动
马克思	天下无难事，只怕有心人
欧洲	懒人的工作总是明天，而他的假日则是今天
富兰克林	急需买不到便宜货
民谚	亲兄弟，明算帐
德国	每一种小动物均自有其乐趣
梅瑞狄斯	不像不成戏，真像不成艺，悟得情
民谚	死猪哪怕你开水淋
叔本华	为了解人生有多么短暂，一个人必须走过漫长的生活道路
民谚	是亲三分向
佚名	“稳妥”之船从未能从岸边走远。
佚名	路不平，众人踩；事不平，大家管。
爱迪生	荣誉感是一种优良的品质，因而只有那些禀性高尚积极向上或受过良好教育的人才具备。
戴尔·卡耐基	如果你表现得“好像”对自己的工作感兴趣，那一点表现就会使你的兴趣变得真实，还会减少你的疲惫、你的紧张，以及你的忧虑。
民谚	大丈夫行事，当磊磊落落，如日月皎然晋书
爱献生	爱情是兴致勃勃的外来客，是外来的自我
莱蒙特	只有那些从来不动脑筋想一想的人，才能心满意足地把日子过下去！
唐·杜甫	江流天地外，山色有无中
民谚	名人的古怪行为是天才的标志，凡人的古怪行为是神经出了毛病
迪斯克	饥肠辘辘的时候，没人会想到亲嘴
张谓	丈夫会应有知已，世上悠悠安足论
卢梭	做老师的只要有一次向学生撒谎撒漏了底，就可能使他的全部教育成果从此为之毁灭。
歌德	聪明的年轻人以为，如果承认已经被别人承认过的真理，就会使自己丧失独创性，这是最大的错误。
（印度）谚语	哪怕各种神灵跟你作对，辛勤劳动总会取得代价。
洛克	有健康的身体，才有健康的精神。
佚名	坐吃山空，立吃地陷。
阿瑟·戈森	正直意味着有勇气坚持自己的信念。这一点包括有能力去坚持你认为是正确的东西，在需要的时候义无反顾，并能公开反对你确认是错误的东西。
印度	友谊不容草率断绝，再恢复也留症结
袁滔	时间是人类必须珍惜的东西
佚名	自卑吞噬了才能，而自负却会把人才吓跑。
民谚	多中取利，快中求赚
英国	爱情和仇恨，二者皆盲目
门肯	在人类历史的记载中，从未有过一位幸福的哲学家
富兰克林	时间就是金钱
广西情歌	苦瓜苦苦连皮煮，甘蔗甜甜丢了渣
民谚	好钢使在刀刃上
（非洲）谚语	科学好比一棵大树，一个人怎么也抱不住。
伯恩哈迪	战争是人类生活中一种具有头等重要意义的生物法则，它是人类社会中不可缺少的起调作用的东西
孟子	我善养吾浩然之气
佚名	爱是夜里和你数星星的安闲舒适。
佚名	万石谷，粒粒积累；千丈布，根根织成。
黑格尔	精神上的道德力量发挥了它的潜能，举起了它的旗帜，于是我们的爱国热情和正义感在现实中均得施展其威力和作用。
车尔尼雪夫斯基	理论上一切争论而未决的问题，都完全由现实生活中的实践来解决。
老挝	有锁必然有钥匙
《吕氏春秋》	不知理义，生于不学。
佚名	凡是无法衡量的，就无法控制。
乔治·桑	真理太简单了：你总是通过复杂的路线才能到达它的身边
民谚	猫脸打粉还是猫
民谚	长的旅途，必有崎岖
佚名	爱情的火焰需要不断添加忠诚的干柴。
谚语	没有多次失败，难得一次成功。
塞涅卡	如果你想从阅读中获得值得你永远铭记在心的知识，你就应该花更多的时间去研读那些无疑是富有天才的作家们的作品，不断从他们那里取得养料。
卢那察尔斯基	人可以老而益壮，也可以未老先衰，关键不在岁数，而在于创造力的大小。
毛泽东	人民群众有无限的创造力。
《约翰福音》	谁履行真理，谁就进入光明。
《论语·公灵公》	礼以行之，孙以出之，信以成之。
戈特	立足于诚实，其乐可无比。
毛泽东	这山有藤妹不找，何必那山去找藤
英国	饮酒如水者比酒还不值
托尔斯泰	艺术是生活的镜子
威·布莱克	没有孔雀引路，魔鬼就进不了天堂
明·于谦计划	百年寿限不准有，百年计划不可无
朝鲜	民心所向即是真理
洛兰	谚语的字数很少，但含义却很深远
济慈	许多富有创见的人并没有想到这一点他们被习惯引入歧途
沃维纳格	行善即有德
晋·葛洪	志坚者，功名之柱也。登山不以艰险而止，则必臻乎峻岭
法朗士	只有傻子才把他们的幸福放在他们的权力之外
民谚	水珠投进海洋，生命就会无限
廖沫沙	只要我们都尊重历史，就一定能够得到真理。
（唐）李白	李白乘舟将欲行，忽闻岸上踏歌声。桃花潭水深千尺，不及汪伦送我情。
成吉思汗	人生最大的快乐在于到处追杀你的敌人，侵略他们的土地，掠夺他们的财富，然后听他们妻子儿女的痛哭声。
培根	合理安排时间，就等于节约时间。
邓拓	古今中外有学问的人，有成就的人，总是十分注意积累的。知识就是机积累起来的，经验也是积累起来的。我们对什么事情都不应该像“过眼云烟”。
爱默生	发现一颗新的行星和在地球上找到一种新的物质，是同样了不起的收获。
（明）吕坤	方严是处人大病痛，圣贤处人，离一温厚不得。
俄罗斯	驴子摇耳朵，傻瓜装聪明
印度尼西亚	若是为了省几个钉子，就要浪费一
佚名	人——比石头还坚硬，比花还温柔。
佚名	相信有坏命运，觉得奋斗也无用——会在虚无悲观中毁灭自己。
佚名	挫折可增长经验，经验能丰富智慧
罗丹	贫而懒惰乃真穷，贱而无志乃真贱。
佚名	“君子之交淡如水”，因为淡所以不腻，才能持久。
佚名	没有思想的人生，就像没有舵的船。
罗兰	要把同道的人当作朋友，而不必把同利的人当作朋友。
巴尔扎克	女子就像一把竖琴，它仅仅向懂得如何弹拨它的艺术师吐露美妙曲调中的奥秘。
（宋）陈师道	夫妻死同穴，父子贫贱离。
尼 采	如果没有音乐，生活就是一个错误。
康德	所谓的宗教，是指我们的一切义务都要当做上帝的命令而言。
佚名	要知山中事，乡间问老农。
缅甸	困难处境是友谊的试金石
申斯通	爱情不仅丰富多彩，而且还赏心悦目
莎士比亚	理智可以制定法律来约束感情，可是热情激动起来，就会把冷酷的法令篾弃不顾；年轻人是一头不受拘束的野兔，会跳过老年人所设立的理智的藩篱。
纪德	真实的世界使我感兴趣，因为它是可塑的
苏联	一个人不可能是既时髦又出类拔萃
恩格斯	胜利了的无产阶级不能强迫任何异族人民接受任何替他们造福的办法
谚语	人生血脉似长江，一处不到一处伤。
佚名	一个能从别人的观念来看事情，能了解别人心灵活动的人，永远不必为自己的前途担心。
佚名	时间就是金钱
约翰多伊尔	在艰难时期，企业要想获得生存下去的机会，唯一的办法就是保持一种始终面向外界的姿态。若想长期生存，仅有的途径就是要使人人竭尽全力，千方百计让下一代产品进入用户家中。
汪洙	将相本无主，男儿当自强。
迦迪那	任何美的艺术品都不可能没有一点小小的瑕疵，但真正的美却一定能够掩盖这些小小的瑕疵。
契诃夫	受到痛苦，我就叫喊，流眼泪；遇到卑鄙，我就愤慨；看到肮脏，我就憎恶。在我看来，只有这才叫生活。
苏格拉底	清闲是一切财富中最难得的。
宋·黄庭坚	清风明月无人管，并作南山一昧凉
伊朗	工夫和坚韧使桑叶变成绸缎
海涅	一旦我们在世界上吸引了足够的注意，在其中扮演一个角色，我们顿时就像一个球一样滚动起来，而且从此再不停歇。
培根	一般人都是依据爱好去想，依据学识及吸收的见解去说，但通常都依据习俗去做。
（缅甸）谚语	世界上三件东西最宝贵：知识、粮食和友谊。
土耳其	如果是明珠，放在哪里也闪光
雪莱	精明的人细考虑他自己利益的人；智慧的人是精细考虑他人利益的人。
培根	幸运的时机好比市场上的交易，只要你稍有延误，它就将掉价了。
佚名	盐多了咸，话多了烦。
福楼拜	与其说是为了爱别人而行善，不如说是为了尊敬自己。
宋·辛弃疾	卷尽残花风未定，休恨，花开原自要春风
王尔德	百折不挠的决心若与科学法则相抵触，犹如江心补漏劳而无益
元‘王实甫	把一页书好好消化，胜过匆忙地阅
《尚书》	经邦有术，持之以理。
佚名	缺少食物和酒，爱情是冷的
莫艾姆	急速流逝的时间，一去不返的时间，是人最宝贵的财富，如果把它虚度，那是最大的挥霍。
拉布吕耶尔	不善于利用时间的人，总是首先抱怨没有时间，因为他把时间都耗费在穿、吃、睡和聊天上，去考虑该做什么，而只是什么也不去做。
叔本华	唯有对自己卓越的才能和独特的价值有坚定、不可动摇之确信的人才被称为骄傲。
佚名	爱情是可爱的虐政，情人们甘受它的折磨。
台湾长鸿益集团厂训	面临抉择时要锲而不舍或壮士断腕。
贾谊	时难得而易失也。
佚名	说话看势头，办事看风头。
佚名	树大招风，气大遭凶。
张问陶	马嘶人语乱斜阳，漠漠连阡水稻香。送险亭边一回首，万蜂飞舞下陈仓。
姜夔	高柳垂阴，老鱼吹浪，留我花间位。田田多少，九回沙际归路。
歌德	一本正经地对待消遣和刻板地追求学问，结果就会成为一个学究。
民谚	只知嘴里香甜，不知谁送的葡萄
奥·霍姆斯	站不住脚的论点往往不足挂齿
英国	狐狸总是咒骂陷阱，却从来不责怪
乌兰德	人生是由短暂的开花期，和长久的花枯萎构成的。
罗曼·罗兰	人生是共同使用的葡萄园，一起栽培，一起收获。
佚名	回避现实的人，未来将更不理想。
夏洛蒂·勃朗特	真正的友谊不是一株瓜蔓，会在一夜之间蹿将起来，一天之内枯萎下去。
格言	勤奋是时间的主人，怠惰是时间的奴隶。
（唐）高适	莫愁前路无知己，天下谁人不识君。
佚名	自家的肉不香，人家的菜有味。
韩婴	养身者忘家，养志者忘身。
《荀子》	知而好问，然后能才。
爱因斯坦	世间最好的东西，莫过于有几个头脑和心地都很正直的严正的朋友。
高尔基	一切出色的东西都是朴素的，它们之令人倾倒，正是由于自己的富有智慧的朴素。
陆游	名山如高人，岂可久不见？
布瓦洛	对某个邪恶的恐惧，往往导出更多的邪恶
缪斯	对反叛者仁慈就是残忍，对他们残忍就是仁慈
范云	忧能伤人，绿鬓变霜鬓
雨果	精神像乳汁一样可以养育人，智慧便是一只乳房
泰纳	仅仅为了追求快乐和势力，社会是无法建的；社会只建立在尊重自由与维护正义的基础上
民谚	黄鼠狼单咬病鸡
民谚	摇镜则不得为明，摇衡则不得为正韩非子
威·赫兹里特	高雅时髦与丑陋粗俗是人性这块普
